public_assembly_id	assembly_file_public	basalt_assembly_index	assembly_class	assembler	source_manifest	source_set	read_entry_number	read_role	public_sample_id	public_read_file	read_file_md5	ena_study	instrument_model	library_name	library_layout	library_strategy	read_platform	source_project	notes
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	10	short_read_R1	DMD_0_AF1_211222	DMD_0_AF1_211222_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_211222_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	11	short_read_R1	DMD_0_AF1_211224	DMD_0_AF1_211224_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_211224_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	12	short_read_R1	DMD_0_AF1_211227	DMD_0_AF1_211227_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_211227_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	13	short_read_R1	DMD_0_AF1_220101	DMD_0_AF1_220101_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_220101_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	14	short_read_R1	DMD_0_AF1_220117	DMD_0_AF1_220117_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_220117_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	15	short_read_R1	DMD_0_AF1_220202	DMD_0_AF1_220202_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_220202_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	16	short_read_R1	DMD_0_AF1_220204	DMD_0_AF1_220204_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_220204_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	17	short_read_R1	DMD_0_AF1_230102	DMD_0_AF1_230102_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_230102_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	18	short_read_R1	DMD_0_AF1_230225	DMD_0_AF1_230225_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_230225_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	19	short_read_R2	DMD_0_AF1_201015	DMD_0_AF1_201015_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201015_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	20	short_read_R2	DMD_0_AF1_201103	DMD_0_AF1_201103_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201103_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	21	short_read_R2	DMD_0_AF1_201105	DMD_0_AF1_201105_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201105_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	22	short_read_R2	DMD_0_AF1_201107	DMD_0_AF1_201107_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201107_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	23	short_read_R2	DMD_0_AF1_201122	DMD_0_AF1_201122_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201122_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	24	short_read_R2	DMD_0_AF1_201129	DMD_0_AF1_201129_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201129_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	25	short_read_R2	DMD_0_AF1_210508	DMD_0_AF1_210508_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_210508_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	26	short_read_R2	DMD_0_AF1_211222	DMD_0_AF1_211222_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_211222_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	27	short_read_R2	DMD_0_AF1_211224	DMD_0_AF1_211224_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_211224_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	28	short_read_R2	DMD_0_AF1_211227	DMD_0_AF1_211227_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_211227_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	29	short_read_R2	DMD_0_AF1_220101	DMD_0_AF1_220101_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_220101_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	30	short_read_R2	DMD_0_AF1_220117	DMD_0_AF1_220117_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_220117_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	31	short_read_R2	DMD_0_AF1_220202	DMD_0_AF1_220202_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_220202_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	32	short_read_R2	DMD_0_AF1_220204	DMD_0_AF1_220204_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_220204_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	33	short_read_R2	DMD_0_AF1_230102	DMD_0_AF1_230102_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_230102_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	34	short_read_R2	DMD_0_AF1_230225	DMD_0_AF1_230225_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_230225_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM040	DOGMAG_ASM040.fasta	51	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	1	long_read	DOG_M0_ONT_WGS_20230802_Inv_merged	DOG_M0_ONT_WGS_20230802_Inv_merged.fastq.gz		previously_uploaded	PromethION	DOG_M0_ONT_WGS_20230802_Inv_merged_ONT_WGS	SINGLE	WGS	long_read	Dog_M0_long_read	Dog_M0 long read public alias generated from legacy filename
DOGMAG_ASM040	DOGMAG_ASM040.fasta	51	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	2	long_read	DOG_M0_ONT_WGS_20230802_Zymo_merged	DOG_M0_ONT_WGS_20230802_Zymo_merged.fastq.gz		previously_uploaded	PromethION	DOG_M0_ONT_WGS_20230802_Zymo_merged_ONT_WGS	SINGLE	WGS	long_read	Dog_M0_long_read	Dog_M0 long read public alias generated from legacy filename
DOGMAG_ASM040	DOGMAG_ASM040.fasta	51	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	3	long_read	DOG_M0_ONT_WGS_sac_passed	DOG_M0_ONT_WGS_sac_passed.fastq.gz		previously_uploaded	PromethION	DOG_M0_ONT_WGS_sac_passed_ONT_WGS	SINGLE	WGS	long_read	Dog_M0_long_read	Dog_M0 long read public alias generated from legacy filename
DOGMAG_ASM040	DOGMAG_ASM040.fasta	51	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	4	short_read_R1	DOG_M0_20220201_MySeq_WGS_all	DOG_M0_20220201_MySeq_WGS_all_R1.fastq.gz		previously_uploaded	Illumina	DOG_M0_20220201_MySeq_WGS_all_ILLUMINA_WGS	PAIRED	WGS	short_read	Dog_M0_short_read	Dog_M0 short read public alias generated from legacy filename
DOGMAG_ASM040	DOGMAG_ASM040.fasta	51	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	5	short_read_R1	DOG_M0_20220331_MySeq_WGS_all	DOG_M0_20220331_MySeq_WGS_all_R1.fastq.gz		previously_uploaded	Illumina	DOG_M0_20220331_MySeq_WGS_all_ILLUMINA_WGS	PAIRED	WGS	short_read	Dog_M0_short_read	Dog_M0 short read public alias generated from legacy filename
DOGMAG_ASM040	DOGMAG_ASM040.fasta	51	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	6	short_read_R1	Dog_M0	UPL23-003595-rep1_S21_R1_filt.fq.gz		PRJEB75753	Illumina NovaSeq 6000	xGen DNA Library Prep Kit	PAIRED	WGS	ILLUMINA	Dog_M0/Toti	Filtered local R1 derivative of the Toti/Dog_M0 NovaSeq WGS library. The corresponding ENA run is ERR13110291 (ERX12481917; SAMEA115615490). The publication describes the library as paired-end, although ENA represents R1 and R2 as separate SINGLE runs.
DOGMAG_ASM040	DOGMAG_ASM040.fasta	51	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	7	short_read_R2	DOG_M0_20220201_MySeq_WGS_all	DOG_M0_20220201_MySeq_WGS_all_R2.fastq.gz		previously_uploaded	Illumina	DOG_M0_20220201_MySeq_WGS_all_ILLUMINA_WGS	PAIRED	WGS	short_read	Dog_M0_short_read	Dog_M0 short read public alias generated from legacy filename
DOGMAG_ASM040	DOGMAG_ASM040.fasta	51	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	8	short_read_R2	DOG_M0_20220331_MySeq_WGS_all	DOG_M0_20220331_MySeq_WGS_all_R2.fastq.gz		previously_uploaded	Illumina	DOG_M0_20220331_MySeq_WGS_all_ILLUMINA_WGS	PAIRED	WGS	short_read	Dog_M0_short_read	Dog_M0 short read public alias generated from legacy filename
DOGMAG_ASM040	DOGMAG_ASM040.fasta	51	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	9	short_read_R2	Dog_M0	UPL23-003595-rep1_S21_R2_filt.fq.gz		PRJEB75753	Illumina NovaSeq 6000	xGen DNA Library Prep Kit	PAIRED	WGS	ILLUMINA	Dog_M0/Toti	Filtered local R2 derivative of the Toti/Dog_M0 NovaSeq WGS library. The corresponding ENA run is ERR13110292 (ERX12481918; SAMEA115615491). The publication describes the library as paired-end, although ENA represents R1 and R2 as separate SINGLE runs.
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	1	long_read	LPL_P_PM2_230622	LPL_P_PM2_230622.fastq.gz	4c1fd153e0345a39988a935c9621951e	PRJEB115259	PromethION	LPL_P_PM2_230622_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	2	long_read	LPL_P_PM2_230815	LPL_P_PM2_230815.fastq.gz	547e40f873b75bf6aaedb18f9ed0dbaf	PRJEB115259	PromethION	LPL_P_PM2_230815_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	3	short_read_R1	DMD_D_PM3_230224	DMD_D_PM3_230224_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM3_230224_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	4	short_read_R1	DMD_D_PM3_230225	DMD_D_PM3_230225_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM3_230225_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	5	short_read_R1	DMD_D_PM3_230226	DMD_D_PM3_230226_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM3_230226_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	6	short_read_R1	DMD_D_PM3_230311	DMD_D_PM3_230311_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM3_230311_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	7	short_read_R1	DMD_D_PM3_230320	DMD_D_PM3_230320_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM3_230320_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	8	short_read_R2	DMD_D_PM3_230224	DMD_D_PM3_230224_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM3_230224_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	9	short_read_R2	DMD_D_PM3_230225	DMD_D_PM3_230225_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM3_230225_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	10	short_read_R2	DMD_D_PM3_230226	DMD_D_PM3_230226_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM3_230226_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	11	short_read_R2	DMD_D_PM3_230311	DMD_D_PM3_230311_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM3_230311_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM041	DOGMAG_ASM041.fasta	52	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	12	short_read_R2	DMD_D_PM3_230320	DMD_D_PM3_230320_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM3_230320_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
